SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2026-05-22,27,17345,A,19832,15323,2195,6417,14602,23301,0,1134,1904,1510,992,1057,-452,0,1016,1397,997,0,-401,2026-05-22 13:00:00
2026-05-22,29,17107,A,19231,15402,2169,6417,13934,23301,0,801,2283,1397,923,788,-452,0,715,1397,997,0,-371,2026-05-22 14:00:00
2026-05-22,31,17705,A,19478,15924,2103,6417,12120,23301,0,467,2130,1453,897,765,-452,0,703,1397,952,0,-354,2026-05-22 15:00:00
2026-05-22,33,19256,A,20648,17467,1988,6417,10020,23301,0,170,2256,1503,986,764,-452,0,704,994,995,0,-270,2026-05-22 16:00:00
2026-05-22,35,22045,A,23084,20190,1772,6417,7110,23301,0,10,2858,1508,992,-96,-338,0,401,901,998,0,-95,2026-05-22 17:00:00
2026-05-22,37,24642,A,26753,22489,1485,6417,3990,23301,0,13,2171,1509,992,-1007,-452,0,-7,516,998,0,-132,2026-05-22 18:00:00
2026-05-22,39,26097,A,28977,23856,1297,6417,1777,23301,0,3,1918,1510,991,-1070,-452,0,-753,349,998,0,-102,2026-05-22 19:00:00
2026-05-22,41,26481,A,29334,24298,1293,6417,360,23301,0,3,1555,1511,992,-1067,-452,0,-798,738,998,0,-33,2026-05-22 20:00:00
2026-05-22,43,26206,A,28271,24253,1427,6417,0,23301,0,4,1413,1509,991,-899,-452,0,-78,1187,998,0,-132,2026-05-22 21:00:00
2026-05-22,45,26082,A,27206,24269,1541,6417,0,23301,0,16,1380,1509,991,-3,-452,0,286,1244,998,0,-153,2026-05-22 22:00:00
2026-05-22,47,22983,A,24776,21339,1549,6417,0,23301,0,9,1622,1509,992,-500,-452,0,11,1381,998,0,-332,2026-05-22 23:00:00
2026-05-23,1,22112,A,24071,20540,1576,6417,0,23301,0,12,2188,1508,991,-482,-451,0,167,1397,997,0,-514,2026-05-23 00:00:00
2026-05-23,3,21304,A,23147,19793,1606,6417,0,23301,0,13,2562,1509,992,-306,-450,0,-60,1397,998,0,-514,2026-05-23 01:00:00
2026-05-23,5,20552,A,22521,19110,1579,6417,0,23301,0,13,2391,1508,992,-491,-451,0,76,1397,998,0,-514,2026-05-23 02:00:00
2026-05-23,7,19487,A,21451,18185,1488,6417,0,23301,0,334,2546,1509,991,-165,-451,0,3,1397,998,0,-514,2026-05-23 03:00:00
2026-05-23,9,18849,A,20666,17538,1328,6417,0,23301,0,247,2554,1508,992,-105,-451,0,254,1397,998,0,-514,2026-05-23 04:00:00
2026-05-23,11,18721,A,20390,17616,1211,6417,14,23301,0,207,2568,1507,992,507,-448,0,515,1397,998,0,-514,2026-05-23 05:00:00
2026-05-23,13,18817,A,20415,17535,1036,6417,817,23301,0,172,2257,1506,992,1033,-412,0,977,1397,998,0,-514,2026-05-23 06:00:00
2026-05-23,15,19088,A,20622,17711,900,6417,2516,23301,0,172,2091,1506,991,1065,-348,0,997,1397,997,0,-514,2026-05-23 07:00:00
2026-05-23,17,19269,A,20708,17821,905,6417,4953,23301,0,93,2019,1506,991,1059,-344,0,997,1397,997,0,-502,2026-05-23 08:00:00
2026-05-23,19,18573,A,20022,17079,947,6417,7540,23301,0,18,1939,1506,991,1057,-427,0,1015,1397,997,0,-504,2026-05-23 09:00:00
2026-05-23,21,16879,A,18340,15360,1009,6417,10360,23301,0,45,1699,1506,992,1057,-403,0,1016,1397,998,0,-513,2026-05-23 10:00:00
2026-05-23,23,15680,A,16847,14142,1038,6417,12348,23301,0,75,2240,1508,992,1058,-132,0,1016,1397,997,0,-460,2026-05-23 11:00:00
2026-05-23,25,14316,A,16207,12842,1094,6417,13884,23301,0,744,2160,1509,992,1058,-134,0,1016,1397,997,0,-513,2026-05-23 12:00:00
2026-05-23,27,13689,A,15427,12085,1150,6417,14715,23301,0,644,1849,1390,992,948,-163,0,992,1397,974,0,-431,2026-05-23 13:00:00
2026-05-23,29,13392,A,15197,11890,1193,6417,14223,23301,0,738,2169,1466,901,932,-119,0,957,1397,996,0,-448,2026-05-23 14:00:00
2026-05-23,31,13798,A,15674,12315,1207,6417,12636,23301,0,949,2025,1505,985,1054,-9,0,806,1397,905,0,-418,2026-05-23 15:00:00
2026-05-23,33,15764,A,16703,14323,1235,6417,9939,23301,0,186,2654,1507,991,1009,37,0,753,1397,992,0,-253,2026-05-23 16:00:00
2026-05-23,35,19661,A,20558,17893,1255,6417,7048,23301,0,168,2359,1507,992,1045,-29,15,987,1397,998,0,-200,2026-05-23 17:00:00
2026-05-23,37,22998,A,24694,21053,1233,6417,4305,23301,0,167,2225,1508,992,-636,-189,0,150,1397,998,0,-204,2026-05-23 18:00:00
2026-05-23,39,24562,A,26947,22602,1119,6417,2041,23301,0,159,1918,1509,991,-1065,-220,0,-54,1397,997,0,-387,2026-05-23 19:00:00
2026-05-23,41,24511,A,27461,22663,1024,6417,500,23301,0,163,1430,1509,992,-1067,-441,0,-324,1397,997,0,-455,2026-05-23 20:00:00
2026-05-23,43,24936,A,26963,23126,1032,6417,0,23301,0,3,1583,1508,991,-544,-451,-15,206,1397,998,0,-514,2026-05-23 21:00:00
2026-05-23,45,24235,A,25999,22384,1077,6417,0,23301,0,7,1337,1503,991,-214,-452,-77,589,1397,998,0,-514,2026-05-23 22:00:00
2026-05-23,47,22411,A,23922,20679,1066,6417,0,23301,0,8,1733,1508,991,-106,-383,0,162,1397,998,0,-514,2026-05-23 23:00:00
2026-05-24,1,21401,A,22858,19702,1036,6417,0,23301,0,9,1604,1508,991,171,-414,0,257,1397,997,0,-534,2026-05-24 00:00:00
2026-05-24,3,20711,A,21938,19048,1005,6417,0,23301,0,7,1737,1508,992,692,-207,0,407,1397,997,0,-513,2026-05-24 01:00:00
2026-05-24,5,19839,A,21104,18252,990,6417,0,23301,0,8,1598,1508,991,495,-243,0,459,1397,998,0,-514,2026-05-24 02:00:00
2026-05-24,7,18704,A,20037,17283,934,6417,0,23301,0,9,1620,1508,991,468,-311,0,559,1397,998,0,-513,2026-05-24 03:00:00
2026-05-24,9,18354,A,19688,16975,872,6417,0,23301,0,9,1484,1507,992,718,-311,0,714,1397,997,0,-514,2026-05-24 04:00:00
2026-05-24,11,17637,A,18971,16442,829,6417,27,23301,0,9,1685,1508,992,742,-311,0,471,1397,998,0,-514,2026-05-24 05:00:00
2026-05-24,13,17535,A,18967,16201,744,6417,1054,23301,0,6,1577,1508,991,1032,-311,-101,540,1397,998,0,-514,2026-05-24 06:00:00
2026-05-24,15,17108,A,18539,15508,625,6417,3039,23301,0,7,1090,1507,991,1066,-311,-99,979,1397,998,0,-514,2026-05-24 07:00:00
2026-05-24,17,16946,A,18420,15165,588,6417,5666,23301,0,17,1170,1507,991,1058,-306,-137,997,1397,997,0,-514,2026-05-24 08:00:00
2026-05-24,19,16006,A,17951,14168,673,6417,8816,23301,0,63,1148,1506,992,1057,-428,-441,1016,1397,996,0,-513,2026-05-24 09:00:00
2026-05-24,21,14468,A,16345,12733,765,6417,11517,23301,0,110,806,1506,992,1057,-452,-301,1017,1397,996,0,-514,2026-05-24 10:00:00
2026-05-24,23,13500,A,15748,11993,869,6417,13768,23301,0,839,1290,1327,808,963,-429,-22,831,1397,996,0,-458,2026-05-24 11:00:00
2026-05-24,25,13179,A,15397,11684,948,6417,14903,23301,0,717,1636,1248,796,838,-451,-53,727,1397,997,0,-497,2026-05-24 12:00:00
2026-05-24,27,12626,A,15007,11159,988,6417,15167,23301,0,832,1882,1209,821,957,-452,-83,722,1397,882,0,-514,2026-05-24 13:00:00
2026-05-24,29,12931,A,15220,11516,963,6417,14609,23301,0,820,2123,1205,709,822,-451,-4,704,1397,851,0,-514,2026-05-24 14:00:00
2026-05-24,31,13474,A,15621,12120,933,6417,12962,23301,0,813,2324,1206,701,811,-320,0,704,1397,850,0,-514,2026-05-24 15:00:00
2026-05-24,33,15056,A,17038,13653,921,6417,10458,23301,0,723,2240,1306,8,762,-275,0,705,1397,896,0,-484,2026-05-24 16:00:00
2026-05-24,35,19288,A,20516,17395,857,6417,7515,23301,0,8,1423,1487,-4,755,-309,0,704,1397,990,0,-407,2026-05-24 17:00:00
2026-05-24,37,22474,A,24012,20349,745,6417,4602,23301,0,8,1279,1504,-4,921,-332,-181,867,1397,995,0,-513,2026-05-24 18:00:00
2026-05-24,39,24709,A,26659,22596,636,6417,2200,23301,0,5,1233,1505,-4,371,-452,-479,651,1397,996,0,-510,2026-05-24 19:00:00
2026-05-24,41,25480,A,27482,23301,588,6417,511,23301,0,7,990,1505,-4,3,-451,-526,735,1397,996,0,-514,2026-05-24 20:00:00
2026-05-24,43,25520,A,27525,23295,599,6417,0,23301,0,8,486,1504,-4,674,-452,-527,814,1397,996,0,-514,2026-05-24 21:00:00
2026-05-24,45,25160,A,27164,22900,628,6417,0,23301,0,9,706,1504,-4,781,-451,-526,801,1397,996,0,-514,2026-05-24 22:00:00
2026-05-24,47,23306,A,25241,21244,670,6417,0,23301,0,11,972,1505,992,494,-383,-527,637,1397,996,0,-514,2026-05-24 23:00:00
2026-05-25,1,22207,A,24062,20124,671,6417,0,23301,0,13,1228,1505,992,449,-302,-526,730,1397,996,0,-514,2026-05-25 00:00:00
2026-05-25,3,20861,A,22700,19050,678,6417,0,23301,0,36,1338,1506,992,273,-302,-487,689,1397,996,0,-514,2026-05-25 01:00:00
2026-05-25,5,20392,A,22112,18793,701,6417,0,23301,0,12,1621,1507,992,297,-302,-392,226,1397,997,0,-514,2026-05-25 02:00:00
2026-05-25,7,19907,A,21616,18453,754,6417,0,23301,0,12,1923,1508,992,254,-302,-381,128,1369,997,0,-514,2026-05-25 03:00:00
2026-05-25,9,18922,A,20858,17565,861,6417,0,23301,0,131,2185,1509,992,2,-302,-406,-83,1162,997,0,-514,2026-05-25 04:00:00
2026-05-25,11,18531,A,20628,17051,891,6417,43,23301,0,27,2089,1510,992,-99,-302,-341,-314,1164,998,0,-514,2026-05-25 05:00:00
2026-05-25,13,18864,A,20758,17086,855,6417,1156,23301,0,12,1634,1508,992,577,-370,-498,155,1373,997,0,-514,2026-05-25 06:00:00
2026-05-25,15,19221,A,21226,17066,738,6417,3180,23301,0,12,918,1506,992,1049,-452,-527,953,1397,996,0,-514,2026-05-25 07:00:00
2026-05-25,17,18975,A,20980,16625,573,6417,5871,23301,0,12,600,1505,992,1058,-452,-527,997,1397,996,0,-514,2026-05-25 08:00:00
2026-05-25,19,17988,A,19992,15697,507,6417,8792,23301,0,12,355,1505,992,1057,-451,-527,1016,1397,996,0,-514,2026-05-25 09:00:00
2026-05-25,21,17496,A,19236,15201,532,6417,11566,23301,0,12,456,1506,992,1056,-382,-332,1016,1397,996,0,-514,2026-05-25 10:00:00
2026-05-25,23,16816,A,18865,14279,604,6417,13648,23301,0,290,633,1370,992,1058,-452,-293,1016,1397,996,0,-514,2026-05-25 11:00:00
2026-05-25,25,16279,A,18451,13917,668,6417,14858,23301,0,706,740,1377,992,1059,-452,0,1016,1397,973,0,-514,2026-05-25 12:00:00
2026-05-25,27,16219,A,18505,13878,720,6417,15068,23301,0,820,631,1448,992,1058,-452,0,1016,1397,902,0,-514,2026-05-25 13:00:00
2026-05-25,29,15642,A,17837,13355,732,6417,14413,23301,0,800,632,1455,992,1058,-451,0,997,1397,898,0,-444,2026-05-25 14:00:00
2026-05-25,31,16325,A,18325,14293,758,6417,12837,23301,0,601,942,1456,992,1054,-452,0,996,1397,898,0,-447,2026-05-25 15:00:00
2026-05-25,33,18166,A,19704,16013,777,6417,10374,23301,0,169,629,1365,992,1052,-421,0,996,1397,989,0,-448,2026-05-25 16:00:00
2026-05-25,35,21932,A,23551,19525,768,6417,7428,23301,0,165,423,1218,992,1053,-451,0,996,1397,949,0,-503,2026-05-25 17:00:00
2026-05-25,37,24959,A,26592,22463,700,6417,4572,23301,0,167,551,1477,992,812,-452,0,499,1397,992,0,-514,2026-05-25 18:00:00
2026-05-25,39,26760,A,29074,24366,679,6417,2192,23301,0,157,1069,1506,992,-691,-452,0,500,1397,996,0,-514,2026-05-25 19:00:00
2026-05-25,41,27382,A,29510,24920,727,6417,536,23301,0,0,772,1507,992,-663,-451,0,36,1397,996,0,-514,2026-05-25 20:00:00
2026-05-25,43,27522,A,28990,25047,753,6417,0,23301,0,3,7,1506,992,641,-451,0,332,1397,996,0,-514,2026-05-25 21:00:00
2026-05-25,45,27003,A,28473,24531,743,6417,0,23301,0,5,-280,1506,992,507,-451,0,336,1397,996,0,-514,2026-05-25 22:00:00
2026-05-25,47,24420,A,26322,22184,709,6417,0,23301,0,10,-404,1507,992,-360,-451,0,-67,1397,996,0,-514,2026-05-25 23:00:00
2026-05-26,1,23031,A,25145,20891,656,6417,0,23301,0,7,-451,1508,992,-648,-412,0,-33,994,996,0,-514,2026-05-26 00:00:00
2026-05-26,3,22851,A,24613,20665,569,6417,0,23301,0,8,-969,1505,992,-339,-401,0,557,679,995,0,-514,2026-05-26 01:00:00
2026-05-26,5,21890,A,23749,19811,533,6417,0,23301,0,7,-651,1506,992,-437,-401,0,359,304,996,0,-514,2026-05-26 02:00:00
2026-05-26,7,21711,A,23631,19691,474,6417,0,23301,0,7,-411,1507,992,-498,-401,0,112,639,996,0,-514,2026-05-26 03:00:00
2026-05-26,9,21324,A,23939,19355,421,6417,0,23301,0,7,-400,1508,992,-809,-401,0,-384,960,996,0,-514,2026-05-26 04:00:00
2026-05-26,11,20435,A,23913,18605,380,6417,43,23301,0,7,-683,1329,992,-1056,-407,0,-994,1062,997,0,-514,2026-05-26 05:00:00
2026-05-26,13,22228,A,24400,20208,331,6417,1104,23301,0,111,-840,1487,992,-596,-451,0,3,1363,996,0,-514,2026-05-26 06:00:00
2026-05-26,15,24492,A,26023,22225,286,6417,3072,23301,0,65,-649,1504,991,817,-452,0,944,1397,995,0,-514,2026-05-26 07:00:00
2026-05-26,17,24177,A,25653,21723,243,6417,5651,23301,0,10,-953,1503,991,1062,-452,0,997,1397,996,0,-514,2026-05-26 08:00:00
2026-05-26,19,23218,A,24694,20725,233,6417,8689,23301,0,10,-948,1503,991,1056,-452,0,1016,1397,995,0,-514,2026-05-26 09:00:00
2026-05-26,21,22023,A,23499,19615,245,6417,11394,23301,0,11,-1038,1504,991,1055,-451,0,1016,1397,995,0,-514,2026-05-26 10:00:00
2026-05-26,23,21361,A,22839,19003,272,6417,13459,23301,0,7,-871,1504,991,1056,-452,0,1016,1397,995,0,-519,2026-05-26 11:00:00
2026-05-26,25,21366,A,22836,19091,324,6417,14430,23301,0,4,-823,1505,992,1055,-452,0,1016,1397,996,0,-514,2026-05-26 12:00:00
2026-05-26,27,21635,A,23185,19394,402,6417,14295,23301,0,84,-953,1505,992,1056,-452,0,1016,1397,997,0,-514,2026-05-26 13:00:00
2026-05-26,29,21908,A,23390,19756,490,6417,13221,23301,0,17,-702,1504,991,1054,-451,0,996,1396,995,0,-514,2026-05-26 14:00:00
2026-05-26,31,22171,A,23643,20031,594,6417,11790,23301,0,7,-631,1504,991,1052,-451,0,996,1397,995,0,-514,2026-05-26 15:00:00
2026-05-26,33,23707,A,25179,21517,667,6417,9259,23301,0,7,-318,1504,992,1053,-451,0,996,1397,996,0,-514,2026-05-26 16:00:00
2026-05-26,35,26057,A,27540,23679,660,6417,6563,23301,0,18,313,1506,992,593,-451,0,381,1397,996,0,-514,2026-05-26 17:00:00
2026-05-26,37,28182,A,31092,25977,727,6417,4063,23301,0,140,726,1239,797,-783,-451,0,-522,1397,672,0,-514,2026-05-26 18:00:00
2026-05-26,39,29734,A,33556,27509,782,6417,1883,23301,0,308,858,1161,741,-1045,-452,0,-1003,1397,923,0,-514,2026-05-26 19:00:00
2026-05-26,41,29396,A,33073,27356,852,6417,439,23301,0,158,1230,752,700,-1031,-452,0,-1022,1397,897,0,-514,2026-05-26 20:00:00
2026-05-26,43,29143,A,31904,27083,982,6417,0,23301,0,5,1319,557,883,-815,-451,0,-476,1397,649,0,-514,2026-05-26 21:00:00
2026-05-26,45,27878,A,30426,25777,1060,6417,0,23301,0,13,801,1323,986,-610,-451,0,-460,1397,922,0,-514,2026-05-26 22:00:00
2026-05-26,47,25058,A,26536,23286,1123,6417,0,23301,0,13,1037,1130,974,216,-451,0,149,1397,971,0,-514,2026-05-26 23:00:00
2026-05-27,1,24141,A,25600,22442,1159,6417,0,23301,0,13,513,1239,989,512,-420,0,304,1397,995,0,-526,2026-05-27 00:00:00
2026-05-27,3,22771,A,23975,21174,1174,6417,0,23301,0,13,163,1482,992,364,-177,0,215,1397,995,0,-514,2026-05-27 01:00:00
2026-05-27,5,22098,A,23728,20559,1163,6417,0,23301,0,12,-253,1496,974,-290,-291,0,-23,1397,995,0,-514,2026-05-27 02:00:00
2026-05-27,7,21308,A,23212,19683,1174,6417,0,23301,0,64,-503,1506,991,-365,-300,0,-161,1397,996,0,-514,2026-05-27 03:00:00
2026-05-27,9,20789,A,23531,19276,1198,6417,0,23301,0,13,-413,1509,992,-765,-233,0,-717,1397,997,0,-514,2026-05-27 04:00:00
2026-05-27,11,19668,A,22862,18191,1190,6417,45,23301,0,57,-291,1465,992,-994,-117,0,-1012,1397,996,0,-514,2026-05-27 05:00:00
2026-05-27,13,21136,A,22560,19427,1167,6417,978,23301,0,31,-648,1475,974,218,-320,0,-62,1397,974,0,-511,2026-05-27 06:00:00
2026-05-27,15,22993,A,24475,20942,1145,6417,2831,23301,0,16,-952,1230,990,997,-452,0,937,1397,718,0,-514,2026-05-27 07:00:00
2026-05-27,17,23470,A,24952,21219,1173,6417,5443,23301,0,16,-1062,1203,991,1063,-452,0,997,1397,701,0,-514,2026-05-27 08:00:00
2026-05-27,19,22234,A,23711,19914,1219,6417,8221,23301,0,11,-1332,1202,991,1055,-451,0,1016,1397,702,0,-515,2026-05-27 09:00:00
2026-05-27,21,20190,A,21608,17976,1312,6417,11038,23301,0,71,-1127,1203,991,1054,-333,0,1017,1397,701,0,-514,2026-05-27 10:00:00
2026-05-27,23,18801,A,19793,16713,1420,6417,13310,23301,0,78,-586,1203,991,1055,-40,0,1016,1397,702,0,-374,2026-05-27 11:00:00
2026-05-27,25,18643,A,19286,16619,1506,6417,13908,23301,0,72,-406,1204,992,1055,11,0,1016,1397,700,0,-71,2026-05-27 12:00:00
2026-05-27,27,18184,A,18988,16246,1556,6417,14118,23301,0,125,-479,1203,991,1054,-179,0,1016,1397,700,0,30,2026-05-27 13:00:00
2026-05-27,29,17734,A,19038,15792,1647,6417,13764,23301,0,578,-126,1205,991,1054,-226,0,997,1397,702,0,65,2026-05-27 14:00:00
2026-05-27,31,18090,A,19213,16199,1646,6417,12696,23301,0,405,264,1207,992,1054,-218,0,996,1397,703,0,98,2026-05-27 15:00:00
2026-05-27,33,19616,A,20698,17666,1656,6417,10376,23301,0,582,882,1205,992,1050,14,0,996,1397,706,0,246,2026-05-27 16:00:00
2026-05-27,35,22467,A,23401,20433,1651,6417,7583,23301,0,392,1088,1203,992,774,-42,0,979,1397,702,0,220,2026-05-27 17:00:00
2026-05-27,37,25014,A,26600,22976,1658,6417,4612,23301,0,313,1316,1133,954,-457,-276,0,-32,1397,866,0,-8,2026-05-27 18:00:00
2026-05-27,39,26523,A,28948,24512,1665,6417,2231,23301,0,6,2040,1304,989,-1036,-285,0,-487,1397,852,0,-111,2026-05-27 19:00:00
2026-05-27,41,26976,A,29467,25034,1713,6417,537,23301,0,6,2104,1301,954,-1054,-285,0,-502,1397,785,0,-144,2026-05-27 20:00:00
2026-05-27,43,27139,A,29265,25137,1842,6417,0,23301,0,6,2180,1285,989,-721,-285,0,-427,1397,962,0,-187,2026-05-27 21:00:00
2026-05-27,45,25817,A,27862,23807,1828,6417,0,23301,0,14,2058,1441,991,-779,-273,0,-278,1397,972,0,-201,2026-05-27 22:00:00
2026-05-27,47,23509,A,25931,21703,1781,6417,0,23301,0,14,2389,1504,947,-831,-109,0,-667,1397,990,0,-301,2026-05-27 23:00:00
2026-05-28,1,22324,A,24695,20616,1732,6417,0,23301,0,14,2216,1509,989,-882,0,0,-588,1335,997,0,-387,2026-05-28 00:00:00
2026-05-28,3,21417,A,23379,19746,1723,6417,0,23301,0,13,2282,1509,992,-963,154,0,-182,994,997,0,-304,2026-05-28 01:00:00
2026-05-28,5,20785,A,22977,19296,1745,6417,0,23301,0,22,2628,1372,992,-1020,155,0,-257,554,997,0,-393,2026-05-28 02:00:00
2026-05-28,7,19572,A,22464,18086,1791,6417,0,23301,0,111,2517,1495,992,-1060,155,0,-829,129,996,0,-392,2026-05-28 03:00:00
2026-05-28,9,18864,A,21599,17479,1813,6417,0,23301,0,17,2484,1292,937,-1057,155,0,-902,5,953,0,-259,2026-05-28 04:00:00
2026-05-28,11,18331,A,21097,16984,1798,6417,58,23301,0,71,3008,661,858,-1061,155,0,-978,349,785,0,-156,2026-05-28 05:00:00
2026-05-28,13,19831,A,22689,18207,1702,6417,982,23301,0,29,2620,1354,908,-1044,12,0,-1021,791,887,0,-264,2026-05-28 06:00:00
2026-05-28,15,21282,A,22704,19310,1575,6417,2873,23301,0,16,1846,1501,986,494,-289,0,-105,1241,991,0,-512,2026-05-28 07:00:00
2026-05-28,17,22525,A,24139,20378,1463,6417,5143,23301,0,16,1701,1506,992,1036,-351,-232,931,1385,997,0,-515,2026-05-28 08:00:00
2026-05-28,19,21524,A,22870,19250,1457,6417,7879,23301,0,44,1053,1506,992,1051,-351,-137,1016,1397,997,0,-314,2026-05-28 09:00:00
2026-05-28,21,19754,A,21997,17650,1535,6417,10794,23301,0,869,1397,1505,992,1050,-351,-203,1017,1397,997,0,-320,2026-05-28 10:00:00
2026-05-28,23,19425,A,21719,17528,1649,6417,12657,23301,0,890,1270,1504,992,1053,-447,-11,1016,1397,997,0,-446,2026-05-28 11:00:00
2026-05-28,25,19595,A,21910,17891,1757,6417,13460,23301,0,906,1789,1504,992,1050,-426,0,1016,1397,996,0,-483,2026-05-28 12:00:00
2026-05-28,27,19763,A,22122,18115,1863,6417,12704,23301,0,894,2029,1283,992,1002,-451,-65,873,1397,997,0,-449,2026-05-28 13:00:00
2026-05-28,29,20029,A,22167,18336,1930,6417,11799,23301,0,979,1878,1116,906,919,-303,0,592,1397,951,0,-356,2026-05-28 14:00:00
2026-05-28,31,21202,A,23079,19598,1965,6417,10127,23301,0,911,2338,1464,979,850,-221,0,724,1397,993,0,-245,2026-05-28 15:00:00
2026-05-28,33,22861,A,24459,21058,2035,6417,8219,23301,0,924,2982,1507,991,201,-81,0,548,1346,997,0,-93,2026-05-28 16:00:00
2026-05-28,35,25233,A,26773,23192,2027,6417,5614,23301,0,75,3143,1509,992,-488,31,0,-423,1321,998,0,-54,2026-05-28 17:00:00
2026-05-28,37,26790,A,29702,24736,2023,6417,3916,23301,0,6,3366,747,671,-1073,-46,0,-998,916,244,0,-289,2026-05-28 18:00:00
2026-05-28,39,28396,A,31267,26373,1963,6417,2155,23301,0,5,3635,843,820,-1065,-32,0,-1022,467,917,0,-247,2026-05-28 19:00:00
2026-05-28,41,28565,A,31414,26613,1963,6417,636,23301,0,0,4135,733,318,-1063,0,0,-1022,453,584,0,-264,2026-05-28 20:00:00
2026-05-28,43,28337,A,31246,26377,2086,6417,0,23301,0,0,3681,705,416,-1052,-85,0,-1022,860,639,0,-250,2026-05-28 21:00:00
2026-05-28,45,26407,A,29446,24617,2287,6417,0,23301,0,11,3419,1158,577,-1057,-115,0,-1022,503,693,0,-334,2026-05-28 22:00:00
2026-05-28,47,24007,A,26821,22329,2367,6417,0,23301,0,13,3490,1415,609,-1046,-56,0,-1022,860,889,0,-177,2026-05-28 23:00:00
2026-05-29,1,22333,A,24903,20759,2417,6417,0,23301,0,13,3179,1503,672,-1035,0,0,-1022,787,946,0,17,2026-05-29 00:00:00
2026-05-29,3,21740,A,24309,20406,2323,6417,0,23301,0,11,3234,1510,957,-1036,21,0,-1022,516,969,0,250,2026-05-29 01:00:00
2026-05-29,5,21000,A,23349,19822,2185,6417,0,23301,0,16,3334,1511,991,-811,10,0,-1022,646,996,0,188,2026-05-29 02:00:00
2026-05-29,7,19974,A,21863,18913,2056,6417,0,23301,0,15,3808,1510,992,-878,0,0,-496,502,997,0,150,2026-05-29 03:00:00
2026-05-29,9,19831,A,20721,18828,1951,6417,0,23301,0,12,3683,1509,992,-315,0,0,-63,604,997,0,150,2026-05-29 04:00:00
2026-05-29,11,19196,A,20347,18175,1785,6417,53,23301,0,13,3381,1510,750,110,103,0,-638,941,998,0,150,2026-05-29 05:00:00
2026-05-29,13,20905,A,21420,19662,1677,6417,850,23301,0,15,2605,1507,976,449,47,0,512,1353,996,0,82,2026-05-29 06:00:00
2026-05-29,15,22671,A,23443,21221,1742,6417,2244,23301,0,13,2591,1506,992,1004,-68,0,982,1397,996,0,-191,2026-05-29 07:00:00
2026-05-29,17,23474,A,24398,22028,2053,6417,4392,23301,0,13,2637,1506,991,1052,-31,0,997,1397,996,0,-380,2026-05-29 08:00:00
2026-05-29,19,23499,A,24335,22111,2227,6417,5703,23301,0,10,2931,1506,991,1048,0,0,1016,1397,996,0,-326,2026-05-29 09:00:00
2026-05-29,21,22177,A,23657,20807,2432,6417,7439,23301,0,542,3270,1506,991,1047,-48,0,1016,1397,996,0,-390,2026-05-29 10:00:00
2026-05-29,23,21838,A,23150,20486,2586,6417,8077,23301,0,456,3279,1506,991,1052,25,0,1016,1397,997,0,-356,2026-05-29 11:00:00
2026-05-29,25,20581,A,22470,19245,2686,6417,9965,23301,0,925,3268,1507,992,1052,-68,0,1016,1397,997,0,-396,2026-05-29 12:00:00
2026-05-29,27,19639,A,21647,18317,2743,6417,10447,23301,0,794,2910,1507,991,1052,-302,0,1016,1397,996,0,-412,2026-05-29 13:00:00
2026-05-29,29,18037,A,20483,16651,2828,6417,10841,23301,0,1071,2786,1507,991,1051,-362,0,997,1397,58,0,-513,2026-05-29 14:00:00
2026-05-29,31,17556,A,19106,16297,2849,6417,10712,23301,0,471,3342,1510,991,923,-216,0,-40,1397,0,0,-323,2026-05-29 15:00:00
2026-05-29,33,18193,A,20356,17086,2820,6417,9312,23301,0,377,3290,1509,991,-817,-159,0,89,1276,0,0,-310,2026-05-29 16:00:00
2026-05-29,35,20633,A,23505,19292,2644,6417,7206,23301,0,12,3378,929,947,-1061,-164,0,-662,1383,0,0,-473,2026-05-29 17:00:00
2026-05-29,37,22856,A,26354,21461,2362,6417,4658,23301,0,12,3276,621,761,-1062,-410,-65,-1010,1397,0,0,-439,2026-05-29 18:00:00
2026-05-29,39,25209,A,29113,23895,2059,6417,2368,23301,0,2,2626,1335,894,-1062,-452,-367,-1007,1397,820,0,-514,2026-05-29 19:00:00
2026-05-29,41,25839,A,29875,24614,1796,6417,670,23301,0,6,2214,1100,899,-1058,-451,-486,-1021,1397,633,0,-514,2026-05-29 20:00:00
2026-05-29,43,26014,A,29365,24654,1679,6417,1,23301,0,4,1960,1466,891,-825,-452,-531,-525,1397,885,0,-514,2026-05-29 21:00:00
2026-05-29,45,25340,A,27640,23763,1572,6417,0,23301,0,8,1594,1509,927,-296,-451,-531,24,1397,959,0,-514,2026-05-29 22:00:00
2026-05-30,25,14716,A,15776,12583,425,6417,14268,23301,0,260,-17,1507,992,1052,0,0,1016,1397,997,0,-300,2026-05-30 12:00:00
